user_id,age,gender,country,account_age_months,subscription_type,monthly_fee,payment_method,primary_device,devices_used,favorite_genre,avg_watch_time_minutes,watch_sessions_per_week,binge_watch_sessions,completion_rate,rating_given,content_interactions,recommendation_click_rate,days_since_last_login,churned
U134165,41,3,1,28,1,15.99,3,2,2,7,225,2,12,54,4.8,45,30,47,0
U134166,63,2,9,24,2,12.99,1,1,2,8,262,4,8,84,3.8,39,11,37,0
U134167,60,3,8,58,2,12.99,3,2,1,2,115,12,12,74,2.4,28,89,48,0
U134168,51,2,2,40,3,15.99,4,1,1,3,257,12,8,92,1.8,2,55,22,0
U134169,36,2,7,49,1,12.99,2,2,1,3,215,18,9,39,3.2,30,16,26,0
U134170,20,3,5,33,3,15.99,1,2,3,2,159,7,8,43,1.7,17,64,58,0
U134171,21,3,4,26,1,15.99,1,4,3,7,179,14,12,31,2.6,17,93,17,0
U134172,28,1,5,26,3,7.99,1,1,3,7,293,15,5,41,1.5,47,17,8,1
U134173,30,1,4,25,3,12.99,2,3,3,5,237,14,4,32,1.7,29,60,16,0
U134174,35,3,6,30,3,7.99,4,4,1,4,101,10,8,36,2.4,19,23,17,1
U134175,36,1,10,38,2,7.99,4,2,1,7,14,5,11,30,4.8,44,55,0,0
U134176,61,3,5,36,3,7.99,3,1,3,8,103,11,6,60,3.5,45,86,51,0
U134177,50,3,2,20,3,15.99,3,1,2,1,266,17,5,61,2.3,24,82,40,0
U134178,55,1,3,53,3,12.99,4,2,1,3,297,3,6,81,3.0,0,84,10,0
U134179,20,3,2,36,2,15.99,3,1,2,2,18,8,1,63,1.4,22,42,6,0
U134180,52,3,9,5,1,12.99,2,1,2,1,187,5,13,49,2.1,1,2,48,1
U134181,18,1,6,32,1,15.99,1,4,3,7,155,17,9,64,1.8,39,90,23,0
U134182,52,2,1,42,1,7.99,4,3,1,5,95,4,6,78,1.9,4,36,43,0
U134183,53,2,9,30,3,12.99,4,1,2,3,196,13,13,57,4.0,3,11,4,0
U134184,55,3,5,42,3,15.99,1,2,1,1,136,15,3,86,4.5,35,23,40,0
U134185,56,1,7,27,3,7.99,3,3,3,7,68,8,14,68,3.2,20,87,46,0
U134186,42,1,1,24,1,7.99,3,2,1,1,228,15,7,36,1.4,32,53,23,1
U134187,57,2,3,52,3,12.99,3,4,3,4,296,17,8,90,1.4,6,11,4,0
U134188,30,3,10,21,3,7.99,1,1,3,7,284,12,2,90,1.3,45,76,44,0
U134189,21,2,10,1,1,7.99,3,2,3,1,238,1,14,43,1.1,33,87,51,0
U134190,23,2,10,16,2,12.99,1,3,2,6,30,9,2,66,4.2,21,59,24,0
U134191,28,3,6,14,2,7.99,2,2,2,3,74,11,9,41,4.2,8,84,23,0
U134192,18,3,1,10,1,15.99,3,4,2,8,240,1,8,83,1.9,0,20,5,0
U134193,25,3,7,28,2,15.99,3,1,1,2,81,13,6,99,3.2,46,68,33,0
U134194,51,3,1,36,3,7.99,3,2,3,3,63,5,11,72,3.0,49,41,48,1
U134195,57,3,2,19,1,15.99,4,1,2,3,213,10,0,81,4.3,28,91,10,0
U134196,26,3,2,12,2,15.99,2,2,1,7,158,8,14,93,3.4,4,24,13,0
U134197,53,3,10,18,2,12.99,4,3,3,7,102,4,13,66,2.0,39,59,22,1
U134198,56,1,7,54,2,7.99,3,4,3,6,138,10,2,36,5.0,2,35,1,0
U134199,59,1,2,15,3,7.99,2,1,1,8,178,5,9,32,2.7,11,30,12,0
U134200,54,2,6,19,1,12.99,1,1,3,5,240,17,9,33,3.7,6,77,59,0
U134201,59,2,2,40,2,7.99,3,1,3,7,296,11,4,35,3.0,45,27,32,0
U134202,61,1,7,18,2,7.99,4,4,1,3,264,16,10,65,2.4,8,38,41,1
U134203,38,1,10,59,3,12.99,2,3,1,6,253,5,6,81,3.9,25,5,37,0
U134204,37,3,8,28,2,12.99,2,3,2,3,242,2,5,40,2.6,24,43,37,0
U134205,55,2,7,17,3,12.99,3,4,1,8,278,4,12,68,3.4,49,65,10,0
U134206,18,1,8,51,3,12.99,2,3,3,3,23,9,1,67,1.7,13,43,11,1
U134207,52,3,2,21,3,12.99,2,3,3,4,269,8,4,60,3.2,14,92,33,0
U134208,45,1,5,28,2,15.99,1,1,3,3,25,17,11,54,4.8,29,45,49,0
U134209,24,2,4,16,3,12.99,1,3,3,2,111,3,12,69,3.7,32,8,58,0
U134210,60,1,3,26,1,15.99,2,2,1,8,100,13,11,41,3.1,43,50,16,0
U134211,61,1,3,19,3,15.99,3,4,1,4,248,16,1,34,4.6,24,65,51,1
U134212,26,2,8,1,2,12.99,4,1,1,8,47,14,5,72,3.8,37,39,39,0
U134213,18,1,3,29,1,15.99,3,2,2,2,264,6,8,70,3.1,32,4,50,0
U134214,53,2,4,22,2,12.99,2,3,3,5,268,17,1,69,3.9,26,46,2,0
U134215,51,3,5,32,2,7.99,4,3,3,3,299,8,10,51,4.1,38,56,31,0
U134216,51,3,3,44,2,12.99,2,3,3,5,22,18,12,93,4.1,25,29,17,0
U134217,34,1,6,18,1,12.99,2,1,3,3,280,17,9,96,1.1,13,36,49,1
U134218,49,3,8,36,2,7.99,2,1,3,5,148,3,7,61,3.9,11,48,20,0
U134219,19,2,9,7,3,12.99,1,1,1,6,245,1,12,86,4.2,30,20,37,0
U134220,53,2,6,52,1,7.99,1,1,2,4,118,11,4,44,1.5,30,61,31,0
U134221,42,1,3,8,3,15.99,3,1,2,4,134,16,13,61,1.8,37,25,14,0
U134222,60,3,10,49,3,15.99,4,4,2,6,114,8,0,73,1.3,12,77,41,0
U134223,43,2,8,44,3,7.99,1,3,1,8,83,4,11,86,4.2,1,30,9,0
U134224,62,2,4,13,1,12.99,4,2,2,3,189,15,11,54,1.4,17,99,57,0
U134225,43,1,6,6,2,12.99,2,2,1,4,26,18,14,51,1.4,3,96,23,0
U134226,38,3,2,14,1,12.99,3,3,2,2,264,19,0,45,4.3,30,61,38,0
U134227,35,2,5,40,2,7.99,3,4,3,2,200,5,4,52,1.3,8,15,6,0
U134228,46,1,2,1,2,7.99,4,2,1,7,217,8,6,51,3.4,48,8,51,0
U134229,41,1,4,20,3,7.99,4,2,1,2,136,2,0,31,3.7,15,21,41,1
U134230,64,2,3,49,1,7.99,4,1,2,3,46,16,7,91,1.5,3,1,35,0
U134231,45,2,4,19,3,7.99,1,4,1,3,104,5,14,71,3.4,13,70,46,1
U134232,29,1,2,23,1,15.99,1,4,2,2,197,6,1,97,1.3,17,23,10,0
U134233,28,3,10,7,3,7.99,2,3,1,4,198,12,3,99,2.7,6,16,51,1
U134234,44,1,7,23,1,15.99,2,4,1,4,152,17,2,63,2.3,37,6,18,1
U134235,40,3,7,25,2,15.99,3,4,2,3,64,12,10,81,2.9,1,53,14,0
U134236,50,2,8,49,1,15.99,4,2,2,1,136,16,0,81,4.8,33,36,56,0
U134237,33,2,5,39,3,15.99,2,3,1,4,239,13,13,94,4.6,39,84,55,1
U134238,45,2,4,7,3,7.99,3,4,3,4,141,11,9,33,2.5,37,0,29,0
U134239,45,1,6,33,2,15.99,4,1,2,3,110,11,9,60,3.5,35,40,39,0
U134240,62,3,9,52,3,15.99,3,1,2,2,84,4,6,32,2.0,10,63,50,0
U134241,55,1,3,12,1,15.99,3,4,3,6,228,9,4,89,1.7,48,14,44,0
U134242,23,1,7,18,1,7.99,2,2,2,8,38,17,12,58,2.7,40,60,10,0
U134243,59,1,5,33,1,12.99,3,3,3,3,78,11,13,47,2.0,5,88,9,0
U134244,46,3,10,57,2,12.99,1,3,1,2,17,19,7,64,4.3,10,85,23,0
U134245,51,3,4,47,3,15.99,3,1,2,1,102,6,7,57,3.9,17,26,0,0
U134246,20,2,1,43,3,12.99,3,4,3,2,219,18,2,93,1.2,31,80,54,0
U134247,23,1,1,45,3,15.99,1,4,3,1,115,11,12,97,4.6,45,54,18,0
U134248,55,3,10,4,1,15.99,4,3,3,7,131,19,12,68,1.8,16,3,41,0
U134249,30,1,1,40,2,7.99,2,2,2,4,13,17,10,86,1.5,41,64,52,0
U134250,53,2,6,46,1,12.99,2,3,2,8,23,14,1,63,1.1,43,95,23,0
U134251,32,2,2,26,1,12.99,2,2,3,4,127,8,7,56,2.0,4,70,47,0
U134252,23,1,7,35,1,15.99,4,2,1,8,95,4,11,59,1.8,12,87,59,1
U134253,50,2,4,42,2,12.99,4,2,3,6,193,19,8,96,1.2,34,78,28,0
U134254,58,3,2,51,3,7.99,1,3,1,8,242,16,13,64,2.7,27,28,45,0
U134255,29,3,1,53,2,7.99,1,1,3,8,10,16,1,93,4.8,9,31,30,0
U134256,60,3,9,23,2,12.99,3,1,3,1,101,4,2,39,4.7,1,14,10,0
U134257,30,3,3,57,2,7.99,3,2,2,3,84,14,12,38,3.7,0,18,58,0
U134258,50,2,7,28,3,12.99,4,2,2,5,283,19,10,84,1.4,47,94,37,0
U134259,45,3,6,35,3,15.99,1,4,1,5,20,8,8,45,4.1,1,14,43,1
U134260,53,2,8,22,3,12.99,3,1,3,3,243,3,1,64,1.4,5,56,57,0
U134261,22,2,1,36,1,7.99,3,4,2,4,113,16,6,76,3.5,41,50,30,0
U134262,42,1,10,8,3,12.99,3,2,3,8,92,1,8,53,4.4,0,20,59,0
U134263,34,2,5,6,1,7.99,1,1,3,4,179,18,9,82,2.6,18,40,1,0
U134264,54,1,8,40,2,15.99,3,2,3,6,145,18,5,85,1.1,2,69,21,0
U134265,36,2,4,2,3,12.99,3,1,2,7,268,1,12,65,4.6,0,86,9,1
U134266,52,3,5,12,3,15.99,1,3,1,8,52,14,9,55,3.1,32,85,35,0
U134267,60,1,8,29,1,15.99,4,1,2,4,141,13,2,74,4.3,16,25,37,0
U134268,51,2,4,11,1,12.99,3,3,3,2,278,14,1,93,1.3,8,1,3,0
U134269,63,2,1,54,1,12.99,3,1,3,3,121,7,7,79,2.5,1,39,22,1
U134270,23,1,4,52,3,12.99,4,2,3,2,35,14,4,66,1.2,4,78,3,0
U134271,36,1,5,19,3,15.99,3,3,3,3,285,3,1,39,3.9,32,61,42,0
U134272,18,3,7,57,1,7.99,1,2,3,3,208,15,10,61,1.9,22,9,9,0
U134273,24,3,10,45,3,12.99,4,3,3,3,132,16,4,76,4.4,36,30,15,0
U134274,51,2,2,55,2,15.99,4,3,1,7,260,14,0,30,1.7,45,40,57,0
U134275,36,2,2,3,2,12.99,2,4,3,3,39,15,8,64,1.3,40,91,20,0
U134276,50,2,8,49,2,15.99,1,4,1,7,72,3,0,38,3.7,30,47,8,0
U134277,43,2,8,46,1,7.99,3,1,2,7,129,10,1,88,4.7,13,13,4,0
U134278,58,1,9,21,3,15.99,3,4,1,1,271,1,14,93,2.8,41,84,28,1
U134279,59,1,1,26,3,12.99,3,2,3,1,287,7,10,53,3.2,28,35,29,1
U134280,44,2,7,27,3,7.99,1,2,1,5,206,17,14,98,2.9,22,4,3,0
U134281,55,2,5,59,2,12.99,3,1,2,7,61,14,5,74,2.9,12,61,4,1
U134282,43,3,6,29,2,12.99,4,3,1,2,125,19,12,86,2.5,12,33,58,1
U134283,52,2,8,14,1,7.99,4,1,1,4,127,19,0,58,2.5,3,62,54,1
U134284,37,3,5,1,3,12.99,1,2,1,4,110,2,5,49,4.6,32,25,11,1
U134285,41,3,9,50,3,7.99,3,4,1,8,189,8,3,83,1.9,16,41,26,0
U134286,64,2,2,19,3,7.99,2,1,2,2,110,13,10,94,2.8,14,23,28,0
U134287,38,1,4,36,1,15.99,3,4,3,5,264,3,0,39,2.1,10,22,37,1
U134288,43,3,10,6,3,7.99,2,3,2,4,73,15,1,35,4.8,18,40,54,0
U134289,37,3,9,58,3,12.99,1,1,2,7,61,8,5,35,4.6,45,34,38,1
U134290,23,2,2,52,2,15.99,3,2,1,2,92,9,2,78,1.7,16,93,52,1
U134291,20,1,9,13,1,15.99,4,1,1,2,77,4,11,94,2.8,17,93,24,0
U134292,27,3,3,19,3,12.99,2,2,1,1,206,10,12,87,4.5,23,14,17,1
U134293,29,2,3,57,1,7.99,3,2,1,8,153,4,1,67,2.9,45,52,40,1
U134294,50,1,6,43,1,15.99,1,1,2,1,32,15,12,66,2.6,43,13,2,0
U134295,39,1,1,4,1,7.99,2,2,2,6,101,12,6,59,1.8,42,70,42,0
U134296,33,1,8,50,2,12.99,1,1,1,4,235,18,7,91,2.4,35,13,28,0
U134297,34,3,7,24,3,12.99,3,3,1,2,177,14,4,72,1.3,37,63,33,1
U134298,27,1,5,37,3,7.99,3,4,1,3,61,19,10,47,2.6,39,69,18,1
U134299,29,3,1,41,1,7.99,3,4,1,8,185,2,14,38,1.6,2,30,25,0
U134300,36,2,8,32,1,15.99,1,1,2,4,35,16,12,56,1.7,32,85,37,0
U134301,57,1,2,52,1,7.99,1,1,2,8,158,11,9,39,4.3,30,60,49,1
U134302,40,3,6,22,2,15.99,4,3,2,5,16,5,6,49,3.1,4,91,12,1
U134303,57,1,10,32,1,12.99,3,2,2,1,88,6,0,74,1.4,27,97,43,0
U134304,27,3,7,17,1,7.99,3,3,1,3,291,14,10,31,4.6,10,20,4,0
U134305,27,2,5,38,3,7.99,4,2,2,2,75,16,3,31,3.4,49,88,48,0
U134306,27,3,7,58,2,12.99,2,2,2,3,192,5,4,75,4.2,29,44,38,0
U134307,56,2,5,14,2,7.99,1,4,3,5,55,12,1,82,1.7,38,39,25,0
U134308,47,1,2,53,1,15.99,4,4,1,8,23,2,4,55,3.3,34,50,6,1
U134309,21,3,4,13,1,15.99,4,1,3,6,267,12,0,88,3.8,19,42,25,0
U134310,18,2,5,23,1,7.99,1,4,3,4,54,11,13,69,1.7,14,1,11,1
U134311,60,1,4,21,3,12.99,4,3,2,7,46,2,0,46,1.6,21,10,26,0
U134312,36,2,9,27,1,12.99,3,2,1,7,10,5,7,61,1.6,42,50,28,0
U134313,22,1,6,6,3,12.99,2,4,2,8,81,7,6,78,4.9,22,17,38,0
U134314,47,2,8,12,1,7.99,3,1,1,3,219,7,9,84,1.7,46,66,46,0
U134315,43,3,8,49,3,12.99,3,1,3,6,279,15,7,56,4.1,13,35,33,1
U134316,57,2,5,10,3,15.99,3,3,3,5,231,1,5,72,2.5,27,37,7,0
U134317,51,1,6,19,1,7.99,4,4,1,7,138,18,4,57,4.9,32,16,55,0
U134318,19,2,4,12,1,7.99,1,1,3,8,186,5,11,69,4.9,39,1,50,0
U134319,41,2,9,37,2,12.99,2,1,3,6,31,4,3,41,1.8,29,49,31,0
U134320,31,3,4,41,3,15.99,2,1,3,8,166,14,14,70,1.0,46,71,28,0
U134321,58,1,2,53,1,15.99,4,1,1,8,142,13,0,80,3.8,28,81,26,0
U134322,59,1,9,11,1,7.99,3,4,1,4,161,10,12,68,4.4,15,27,57,0
U134323,30,2,3,12,1,12.99,4,3,1,3,236,2,10,62,5.0,12,43,41,0
U134324,46,1,9,49,1,12.99,2,1,3,7,32,12,2,32,3.0,3,64,45,0
U134325,18,1,4,48,2,7.99,3,1,3,8,42,13,13,69,3.2,13,59,50,0
U134326,63,1,10,50,1,7.99,2,1,2,8,28,11,10,82,3.3,17,97,58,0
U134327,51,3,9,6,2,15.99,3,1,1,3,187,18,6,66,2.9,5,2,16,0
U134328,21,3,1,26,1,12.99,2,2,3,1,182,14,2,82,3.7,24,84,21,0
U134329,45,3,9,12,1,12.99,2,4,3,5,106,18,11,33,3.6,49,75,1,0
U134330,36,1,1,3,2,12.99,1,3,1,3,293,10,13,86,2.5,13,83,23,0
U134331,18,3,1,25,2,7.99,3,4,1,7,106,17,6,36,4.5,41,71,49,0
U134332,53,1,6,41,1,7.99,3,3,1,2,140,10,0,53,1.3,2,69,28,0
U134333,60,3,1,59,3,15.99,2,2,2,4,205,6,2,71,2.0,43,0,57,0
U134334,30,2,1,52,3,7.99,4,2,3,4,60,10,2,57,4.0,2,63,45,0
U134335,59,1,2,4,1,12.99,4,3,1,3,220,11,8,55,2.2,18,55,31,1
U134336,22,2,7,23,1,15.99,3,1,2,5,226,10,5,61,1.9,19,68,2,0
U134337,50,2,10,56,1,7.99,2,2,2,8,241,11,12,84,4.7,9,5,9,0
U134338,31,2,10,1,2,12.99,4,3,3,4,154,12,11,80,1.9,45,39,58,0
U134339,33,3,4,4,2,12.99,2,2,1,8,292,19,14,74,1.4,24,15,29,1
U134340,49,3,2,17,3,15.99,3,4,3,7,265,10,9,89,4.5,23,85,24,0
U134341,44,2,2,9,1,15.99,1,2,3,3,123,1,0,59,2.5,5,36,27,0
U134342,52,2,4,18,1,7.99,1,2,2,1,275,5,10,38,2.7,41,5,56,0
U134343,20,2,7,17,3,15.99,1,3,3,1,158,18,12,55,4.1,30,21,57,0
U134344,21,3,5,17,2,7.99,3,2,3,3,197,13,14,95,2.8,45,51,10,0
U134345,24,2,4,19,2,15.99,4,1,3,5,193,6,3,40,3.1,31,4,23,1
U134346,30,2,2,40,1,12.99,3,3,1,5,52,1,5,30,2.1,33,54,57,0
U134347,58,1,3,21,1,7.99,2,2,3,3,270,10,1,71,2.8,14,79,58,0
U134348,20,2,7,34,3,7.99,4,3,1,1,263,17,2,39,4.2,26,46,1,0
U134349,34,1,8,31,2,12.99,4,2,3,3,269,2,14,70,4.3,25,89,47,0
U134350,64,1,6,28,3,12.99,4,4,2,5,275,18,10,99,4.8,44,44,25,0
U134351,27,1,4,22,1,12.99,1,3,3,6,105,16,3,98,2.5,19,55,42,1
U134352,64,3,8,56,3,7.99,1,3,3,5,207,17,0,59,2.3,14,66,37,1
U134353,18,2,8,48,1,12.99,1,3,2,6,274,19,5,69,3.2,38,15,2,0
U134354,45,2,2,52,2,12.99,4,1,3,6,114,7,10,61,4.2,0,81,59,0
U134355,27,1,10,36,2,15.99,2,4,3,3,80,4,14,96,2.5,1,13,29,0
U134356,24,1,4,34,2,12.99,4,4,2,7,44,4,4,46,4.0,27,37,7,0
U134357,56,1,4,58,3,7.99,3,1,2,4,71,10,4,31,2.0,35,41,4,0
U134358,20,1,8,53,2,7.99,4,4,3,8,237,15,2,45,3.0,17,8,15,1
U134359,24,2,5,11,3,7.99,2,2,3,7,235,2,14,46,5.0,2,20,49,0
U134360,26,2,5,7,2,7.99,4,4,1,6,240,9,3,65,2.4,12,17,22,0
U134361,57,1,7,59,1,15.99,2,3,2,3,251,9,4,51,2.9,15,6,22,0
U134362,52,1,2,54,3,12.99,4,2,2,3,112,4,8,49,2.2,29,31,6,0
U134363,43,1,5,22,1,7.99,1,4,3,1,258,16,6,40,3.9,8,42,0,0
U134364,22,1,2,59,2,15.99,2,4,2,1,263,17,11,57,2.2,17,35,21,0
U134365,30,3,9,21,3,7.99,2,3,1,6,75,16,5,40,4.2,32,48,29,0
U134366,62,2,7,43,3,15.99,3,4,1,4,242,2,8,74,1.0,16,51,16,0
U134367,47,2,10,39,3,12.99,1,3,3,6,205,16,2,79,3.0,40,12,21,0
U134368,57,3,8,11,1,15.99,1,1,3,3,110,16,6,41,2.8,18,27,4,0
U134369,56,1,2,7,2,12.99,3,3,2,5,189,12,12,88,1.3,31,79,47,0
U134370,27,1,7,3,1,15.99,3,2,3,6,152,14,3,99,4.6,41,31,58,0
U134371,59,2,7,39,2,15.99,4,3,2,7,189,19,12,57,1.9,28,19,52,0
U134372,40,3,2,47,2,15.99,2,1,1,5,91,6,8,58,2.8,40,72,25,0
U134373,28,1,2,36,2,12.99,4,3,1,7,287,8,9,56,4.4,48,26,51,0
U134374,29,2,8,18,1,15.99,3,1,2,8,169,2,5,47,2.9,38,8,58,0
U134375,30,2,2,7,2,12.99,3,3,3,1,296,11,7,60,3.4,32,3,45,0
U134376,57,2,7,30,1,7.99,4,4,1,3,21,19,2,75,3.9,22,38,43,0
U134377,63,3,7,51,3,15.99,4,4,3,6,177,12,3,56,4.2,35,68,47,0
U134378,33,3,10,48,2,12.99,2,4,1,8,179,10,11,37,3.0,3,55,10,0
U134379,26,3,6,27,3,15.99,2,1,2,3,186,4,7,80,3.9,15,23,27,0
U134380,27,3,9,41,1,12.99,1,1,2,7,13,6,5,81,4.2,0,59,56,0
U134381,46,3,3,2,1,7.99,1,1,1,2,186,4,2,73,3.3,10,69,49,0
U134382,26,3,4,18,1,7.99,2,1,2,6,80,15,11,82,3.7,47,96,30,0
U134383,50,2,4,21,2,12.99,1,2,3,4,236,13,7,48,3.0,47,57,25,0
U134384,41,2,7,30,2,12.99,1,1,1,1,120,5,1,83,3.0,8,51,44,0
U134385,52,1,7,43,2,12.99,4,3,1,8,266,14,11,46,2.1,19,98,58,0
U134386,28,1,3,10,1,15.99,1,4,1,5,204,9,13,68,3.4,35,89,3,0
U134387,56,1,1,25,2,7.99,1,4,2,8,298,19,8,60,4.7,17,84,52,0
U134388,30,3,1,40,3,12.99,2,1,1,6,209,16,1,52,3.0,33,31,10,0
U134389,40,3,10,38,2,7.99,3,3,2,7,62,4,4,63,3.0,15,19,41,0
U134390,42,1,4,42,1,7.99,1,1,2,8,246,17,1,67,1.6,2,4,53,0
U134391,33,1,7,19,2,15.99,4,2,3,2,176,7,2,49,2.7,45,4,35,0
U134392,38,3,9,13,2,15.99,2,1,3,2,240,15,14,31,4.3,31,87,4,0
U134393,27,3,1,53,3,12.99,4,2,3,1,249,12,8,39,1.7,30,86,12,0
U134394,58,2,2,52,3,7.99,1,4,1,8,223,9,1,64,4.3,36,22,14,0
U134395,57,1,8,37,1,12.99,3,2,2,8,128,5,13,89,4.8,45,42,20,0
U134396,36,3,3,25,1,7.99,1,3,2,2,247,1,9,61,1.9,28,2,10,0
U134397,52,2,8,5,3,7.99,1,1,3,5,229,10,13,43,2.2,22,92,51,0
U134398,45,2,9,4,1,7.99,2,3,3,4,178,11,4,80,2.5,39,40,54,0
U134399,58,3,9,18,2,12.99,2,3,2,7,157,13,8,42,3.9,28,81,29,0
U134400,19,3,7,46,1,15.99,4,3,3,8,181,18,7,96,2.1,3,12,49,1
U134401,47,2,9,36,2,15.99,2,3,3,3,113,8,13,32,4.3,38,6,31,0
U134402,57,2,10,50,3,7.99,3,3,1,2,148,4,9,76,3.1,10,58,37,1
U134403,57,3,5,12,1,12.99,2,1,2,5,132,18,6,39,3.2,14,56,55,0
U134404,22,1,1,17,3,12.99,3,1,1,8,93,13,13,86,2.7,45,63,40,0
U134405,55,1,9,47,3,15.99,1,4,2,5,98,3,11,82,1.2,33,26,53,0
U134406,59,1,4,38,1,7.99,1,4,3,3,47,12,11,89,4.0,29,66,16,0
U134407,32,1,6,21,1,7.99,1,1,3,8,151,19,12,46,2.5,14,13,46,0
U134408,53,1,3,15,1,12.99,2,2,2,7,132,1,6,80,1.1,25,17,36,0
U134409,20,1,5,17,3,15.99,2,4,2,4,62,17,9,99,1.4,43,39,36,1
U134410,41,1,7,17,2,12.99,4,4,1,5,211,16,10,65,1.3,39,90,4,0
U134411,58,3,9,48,2,7.99,4,2,3,8,69,19,3,68,2.1,24,43,7,1
U134412,64,2,5,14,3,7.99,4,4,2,7,17,8,10,74,4.4,28,9,8,0
U134413,58,2,7,29,3,15.99,4,1,2,4,54,12,3,31,4.1,23,18,12,0
U134414,29,2,8,33,3,7.99,1,4,1,7,16,11,6,49,2.1,9,77,13,0
U134415,25,2,2,35,3,7.99,1,1,1,6,182,10,6,77,3.0,38,17,0,0
U134416,31,1,7,15,3,7.99,2,4,2,1,79,12,5,98,1.5,15,16,6,1
U134417,35,3,6,17,2,12.99,4,3,2,6,251,17,5,34,2.1,36,77,14,0
U134418,61,2,3,12,3,12.99,1,2,3,1,219,3,1,80,2.7,46,46,25,0
U134419,63,1,9,49,3,15.99,1,2,1,1,231,1,3,33,2.4,41,39,47,0
U134420,37,1,3,53,3,7.99,2,1,1,5,267,5,5,75,2.5,42,59,6,0
U134421,40,1,1,43,1,12.99,3,1,2,7,215,12,6,57,3.9,48,61,29,0
U134422,22,3,4,5,1,15.99,2,2,1,7,245,2,5,45,3.8,41,36,41,0
U134423,18,3,1,15,2,15.99,4,1,2,6,21,15,6,49,1.7,27,57,50,0
U134424,62,3,4,58,3,12.99,4,1,2,7,261,1,11,58,4.5,48,51,52,0
U134425,63,2,10,45,2,7.99,4,1,1,2,54,17,5,81,4.4,36,8,20,0
U134426,19,2,4,41,2,7.99,1,3,2,1,30,18,3,42,2.3,42,1,39,0
U134427,33,3,5,50,2,12.99,3,3,2,3,56,2,3,35,3.1,7,91,39,0
U134428,22,3,8,45,3,12.99,3,1,3,2,290,4,6,53,1.9,43,65,51,0
U134429,39,3,1,35,3,12.99,4,2,2,3,200,19,2,56,4.1,47,30,57,0
U134430,18,3,6,34,1,7.99,2,2,1,7,210,8,5,39,1.4,23,54,20,0
U134431,29,1,6,20,2,7.99,1,3,2,7,288,3,14,84,5.0,12,95,3,0
U134432,36,2,9,2,2,7.99,3,3,2,2,85,16,1,85,2.8,17,66,54,0
U134433,39,1,5,26,3,15.99,2,3,1,2,50,19,10,82,3.3,3,43,25,0
U134434,59,2,8,1,2,12.99,4,1,2,8,205,2,6,46,2.6,40,2,22,1
U134435,61,1,1,5,1,12.99,2,2,2,3,82,16,3,51,1.7,31,16,48,0
U134436,34,1,4,32,3,12.99,3,1,1,6,36,4,0,77,4.4,32,77,5,0
U134437,30,1,9,2,3,12.99,2,1,1,3,169,13,9,74,4.6,29,42,2,0
U134438,56,3,6,26,3,7.99,4,1,1,3,176,6,1,42,4.4,10,41,53,0
U134439,45,1,8,10,3,12.99,4,4,2,3,132,15,0,86,1.6,19,16,26,1
U134440,20,1,3,45,1,12.99,3,1,3,8,260,12,0,30,3.1,32,70,26,0
U134441,22,3,4,16,2,7.99,2,3,3,3,276,3,1,35,2.2,46,95,19,0
U134442,53,3,2,27,1,7.99,3,4,2,7,185,11,3,95,3.8,25,9,54,0
U134443,32,2,10,13,1,15.99,4,3,3,4,227,17,11,62,2.5,42,86,31,1
U134444,34,1,2,59,2,7.99,2,4,3,3,294,2,2,42,3.6,42,8,11,0
U134445,61,2,1,24,2,12.99,1,4,2,3,174,10,2,99,3.0,14,5,19,0
U134446,63,2,3,58,2,15.99,4,4,1,2,177,2,7,94,4.4,22,49,46,0
U134447,46,1,8,21,2,15.99,1,3,2,7,91,13,9,43,3.0,7,64,23,0
U134448,21,2,4,5,3,7.99,3,1,2,6,198,6,12,57,4.0,18,82,7,0
U134449,49,3,4,58,1,7.99,4,4,2,1,31,13,6,67,5.0,23,97,1,0
U134450,60,3,5,14,2,12.99,2,3,1,4,58,2,8,46,1.2,25,78,2,0
U134451,55,1,3,18,1,7.99,2,4,2,6,155,13,13,60,1.5,36,18,40,1
U134452,21,2,8,51,3,7.99,2,4,1,8,232,1,2,74,3.9,16,13,21,0
U134453,30,1,5,43,3,12.99,3,2,1,8,64,16,1,75,2.7,37,46,29,0
U134454,37,3,2,39,3,7.99,3,1,1,4,255,19,8,60,1.6,20,4,30,0
U134455,64,1,5,29,1,12.99,2,2,2,6,289,4,2,95,4.3,22,59,4,0
U134456,35,3,10,41,1,12.99,1,2,2,3,100,4,7,93,1.5,16,91,3,0
U134457,59,3,7,55,2,7.99,1,3,1,5,64,8,14,37,2.1,41,17,9,0
U134458,54,3,2,18,3,12.99,2,4,3,4,69,1,7,55,4.8,10,82,1,0
U134459,29,2,2,9,1,15.99,2,2,2,8,249,16,11,78,1.8,36,9,51,0
U134460,42,2,1,15,1,12.99,2,1,3,7,204,8,12,80,1.1,25,60,33,0
U134461,47,2,5,41,2,7.99,3,3,2,7,193,1,3,84,2.5,29,45,59,1
U134462,32,2,8,1,1,12.99,2,3,3,5,66,9,7,65,3.8,42,45,28,0
U134463,53,3,1,16,3,15.99,2,3,3,3,179,7,3,46,1.4,41,15,45,0
U134464,25,3,9,35,2,12.99,2,4,1,6,298,19,3,89,1.5,15,24,28,0
U134465,45,3,6,15,1,15.99,3,2,3,5,137,15,1,85,4.5,1,54,16,0
